@relation INMUEBLE_SIN_OUTLIER-weka.filters.unsupervised.attribute.Remove-R8-weka.filters.unsupervised.attribute.NumericToNominal-R3-weka.filters.unsupervised.attribute.Remove-R1

@attribute IMP_TASA numeric
@attribute NUM_ASC {0,1}
@attribute NUM_BAN numeric
@attribute NUM_HAB numeric
@attribute NUM_VAL_M2_UTIL numeric
@attribute NUM_VAL_M2_CONST numeric
@attribute TXT_SUB_CATE_ACTI {Piso,Casa,Atico,Adosado,Duplex,Apartamento,Chalet}

@data
175071.99,0,?,?,?,?,Piso
176537.19,0,?,?,?,?,Piso
175466.84,0,?,?,?,?,Piso
173897.04,0,?,?,?,?,Piso
132396.26,0,?,?,?,?,Piso
177559.31,0,?,?,?,?,Piso
142981.11,0,?,?,?,?,Piso
118448.12,1,2,2,77.64,103.12,Piso
142981.11,0,?,?,?,?,Piso
175071.99,0,?,?,?,?,Piso
176537.19,0,?,?,?,?,Piso
134712.15,0,?,?,?,?,Piso
136090.97,0,?,?,?,?,Piso
175071.99,0,?,?,?,?,Piso
175466.84,0,?,?,?,?,Piso
173897.04,0,?,?,?,?,Piso
177559.31,0,?,?,?,?,Piso
144414.31,0,?,?,?,?,Piso
140429.52,1,2,3,96.6,121.35,Piso
142981.11,0,?,?,?,?,Piso
165046.06,0,?,?,?,?,Piso
176039.97,0,?,?,?,?,Piso
142981.11,0,?,?,?,?,Piso
176537.19,0,?,?,?,?,Piso
134712.15,0,?,?,?,?,Piso
175071.99,0,?,?,?,?,Piso
173897.04,0,?,?,?,?,Piso
73461.14,0,?,?,167.41,191.98,Adosado
65479.07,0,?,?,149.46,171.12,Adosado
165790.3,1,2,2,71.98,89.67,Piso
65479.07,0,?,?,149.46,171.12,Adosado
65479.07,0,?,?,149.46,171.12,Adosado
65479.07,0,?,?,149.46,171.12,Adosado
65479.07,0,?,?,149.46,171.12,Adosado
66164.01,0,?,?,150.28,172.91,Adosado
63845.16,0,?,?,144.8,166.85,Adosado
63898.73,0,?,?,146.52,166.99,Adosado
63898.73,0,?,?,146.52,166.99,Adosado
63898.73,0,?,?,144.52,166.99,Adosado
63898.73,0,?,?,144.52,166.99,Adosado
118448.12,1,2,2,77.64,103.12,Piso
64897.44,0,?,?,148.4,169.6,Adosado
65180.6,0,?,?,129.14,170.34,Adosado
56938.32,0,?,?,129.14,148.8,Adosado
56938.32,0,?,?,129.14,148.8,Adosado
56938.32,0,?,?,129.14,148.8,Adosado
56938.32,0,?,?,129.14,148.8,Adosado
56938.32,0,?,?,129.14,148.8,Adosado
56938.32,0,?,?,129.14,148.8,Adosado
57535.26,0,?,?,129.14,150.36,Adosado
56938.32,0,?,?,129.14,148.8,Adosado
235182.27,1,2,3,92.73,118.03,Piso
56938.32,0,?,?,129.14,148.8,Adosado
56938.32,0,?,?,129.14,148.8,Adosado
56938.32,0,?,?,129.14,148.8,Adosado
64667.85,0,?,?,129.14,169,Adosado
111554.21,0,2,3,90.7,105.3,Adosado
102223.74,0,2,3,99.05,111.4,Adosado
115526.94,0,2,3,95.5,109.05,Adosado
172576.31,1,1,1,59.46,78.05,Piso
115526.94,0,2,3,95.5,109.05,Adosado
111448.27,0,2,3,91.75,105.2,Adosado
113461.12,0,2,3,95.5,107.1,Adosado
113461.12,0,2,3,95.5,107.1,Adosado
113461.12,0,2,3,95.5,107.1,Adosado
116003.67,0,2,3,95.5,109.5,Adosado
116003.67,0,2,3,95.5,109.5,Adosado
113461.12,0,2,3,95.5,107.1,Adosado
188954.47,1,2,2,73.82,93.03,Piso
91157.65,0,2,2,78.45,99.3,Piso
149181.69,0,2,3,87.6,104.3,Piso
82645.41,?,2,2,51.95,72.35,Piso
87899.99,?,2,2,55.25,76.95,Piso
101322.01,?,2,2,63.6,88.7,Piso
87500.18,?,2,2,55,76.6,Piso
88642.48,?,2,2,55.7,77.6,Piso
89442.09,?,2,2,56.2,78.3,Piso
93554.37,?,2,2,58.8,81.9,Piso
87500.18,?,2,2,55,76.6,Piso
88642.48,?,2,2,55.7,77.6,Piso
89442.09,?,2,2,56.2,78.3,Piso
93554.37,?,2,2,58.8,81.9,Piso
128258,?,3,2,109.46,129.8,Adosado
119431,?,3,2,98.43,115.21,Adosado
119431,?,3,2,98.43,115.21,Adosado
119950,?,3,2,94.4,110.14,Adosado
119431,?,3,2,97.23,114.58,Adosado
116315,?,3,2,96.6,111.95,Adosado
119431,?,3,2,98.43,115.21,Adosado
124623,?,3,2,101.85,119.93,Adosado
48791.73,?,?,?,?,67,Piso
82736.7,1,2,3,?,105,Piso
73983.5,1,1,2,?,94,Piso
72308.7,1,1,2,?,92,Piso
71969,1,1,2,?,91,Piso
65293.5,1,1,2,?,83,Piso
62062.4,1,1,2,?,79,Piso
67252.7,1,1,2,?,85,Piso
82736.7,1,2,3,?,105,Piso
77729.5,1,1,2,?,94,Piso
75969.9,1,1,2,?,92,Piso
75613,1,1,2,?,91,Piso
68599.5,1,1,2,?,83,Piso
71489.6,1,1,2,?,79,Piso
77468.3,1,1,2,?,85,Piso
65615.4,1,1,2,?,75,Piso
66250.5,1,1,2,?,76,Piso
64884.6,1,1,2,?,75,Piso
75077.8,1,1,2,?,77,Piso
300773,0,?,?,?,?,Adosado
276247,0,?,?,?,?,Adosado
287662,0,?,?,?,?,Adosado
106662.14,1,2,3,101.36,121,Piso
110010.8,1,2,3,85.41,120,Piso
29561.45,?,?,?,?,?,Piso
36265.11,?,?,?,?,?,Piso
29478.01,?,?,?,?,?,Piso
29561.45,?,?,?,?,?,Piso
29478.01,?,?,?,?,?,Piso
34262.36,?,?,?,?,?,Piso
29478.01,?,?,?,?,?,Piso
29561.45,?,?,?,?,?,Piso
83432,?,?,?,?,?,Adosado
78852,?,?,?,?,?,Adosado
78852,?,?,?,?,?,Adosado
78852,?,?,?,?,?,Adosado
76634,?,?,?,?,?,Adosado
76634,?,?,?,?,?,Adosado
67262.94,0,1,3,87.22,106.52,Piso
31540,?,?,?,?,?,Piso
33170,?,?,?,?,?,Piso
33170,?,?,?,?,?,Piso
40670,?,?,?,?,?,Piso
100339.66,0,1,3,67.84,90.24,Piso
95285.76,0,1,3,69.86,94.68,Piso
95285.76,0,1,3,70.24,94.68,Piso
95285.76,0,1,3,70.24,94.68,Piso
123488.48,1,2,3,?,?,Piso
91774.86,0,2,3,106.91,152,Piso
67233.68,0,1,2,74.6,92,Piso
67171.42,0,1,2,73.98,92,Piso
67233.68,0,1,2,74.6,92,Piso
67171.42,0,1,2,73.98,92,Piso
61352.74,0,1,2,55.84,66.3,Piso
80323.26,0,1,2,47.06,58.88,Piso
64898.62,0,1,2,59.06,60.13,Piso
65725.72,0,?,?,59.06,60.13,Piso
104885,0,2,3,43.65,65.17,Piso
107729,0,2,3,43.65,65.17,Piso
106995,0,2,3,43.65,65.17,Piso
93387.9,0,1,2,64,70,Piso
71139.07,0,1,2,?,?,Piso
66904.92,0,1,2,?,?,Piso
77904.13,0,1,2,?,80.18,Piso
102914.67,1,2,3,?,?,Piso
77825.89,0,1,2,?,?,Piso
100372.54,1,2,3,?,?,Piso
105971.18,0,1,2,?,71,Piso
?,?,2,3,112.15,138.15,Duplex
?,?,2,3,98.85,118.1,Duplex
?,?,2,3,101.25,121.3,Duplex
?,?,2,3,95.45,118.05,Duplex
66637.34,0,2,3,?,42.37,Piso
174782.8,0,2,4,154.79,182.18,Adosado
76733.48,0,2,3,?,77.85,Piso
84764.91,?,2,3,?,85.92,Piso
86789.97,?,2,3,?,88.14,Piso
95217.18,0,1,2,?,76.54,Piso
91503.84,0,2,2,?,77.62,Piso
105904.22,0,1,3,?,88.7,Piso
107804.75,?,2,3,?,91.85,Piso
178236,0,3,4,99.94,148.53,Piso
112276,0,2,3,184.8,215.56,Adosado
104836,0,3,3,175.66,201.22,Adosado
104836,0,3,3,175.66,201.22,Adosado
99365,0,3,3,165.66,190.72,Adosado
99365,0,3,3,165.66,190.72,Adosado
99365,0,3,3,165.66,190.72,Adosado
101788,0,3,3,165.66,195.37,Adosado
176055.67,0,1,3,78.6,92.06,Piso
162610.8,0,2,2,96.1,111.48,Duplex
91542.62,1,1,1,52.39,60.77,Piso
91791.64,1,1,2,67.67,78.5,Duplex
101668.21,1,1,2,75.22,87.26,Duplex
102359.76,1,1,2,73.6,85.38,Duplex
125243.73,1,1,2,66.83,77.52,Duplex
103596.77,0,1,2,74.22,86.1,Duplex
75682.26,0,1,2,51.9,69.4,Piso
78399.49,0,1,1,39.87,50.72,Piso
61635.99,0,1,1,48.15,55.85,Piso
72716.04,0,1,1,50.13,58.15,Piso
52322.82,0,1,1,41.21,47.8,Piso
142338,?,1,2,53.71,67.78,Piso
78959.31,0,1,1,36.55,42.4,Piso
68192.51,0,1,1,45.63,60.56,Piso
56873.11,0,1,1,40,46.4,Piso
56443.42,0,1,1,38.55,50.23,Piso
74899.97,0,1,1,48.2,55.91,Piso
52322.82,0,1,1,42.51,49.31,Piso
104713.53,1,1,2,67.98,79.12,Piso
110425.94,1,1,2,63.5,75.1,Piso
83868.87,1,1,1,40.96,47.4,Piso
104713.53,1,1,2,?,91.14,Piso
96044.29,1,1,2,63.5,75.1,Piso
132713.74,1,1,2,68.68,79.65,Piso
155430,?,2,2,53.19,69.08,Piso
84836.43,1,1,1,41.96,49.45,Piso
133732.49,1,1,2,69.28,79.12,Piso
88851.61,1,2,3,?,92.36,Piso
103074.51,1,2,3,86.33,120.51,Piso
103074.51,1,2,3,?,68.03,Piso
74944.09,1,1,1,47.74,55.39,Piso
73300.11,1,1,1,48.46,56.25,Piso
94187.17,1,1,1,48.46,56.25,Piso
90173.27,1,1,1,40.86,51.81,Piso
78576.14,1,1,1,49.13,58.78,Piso
71631.94,1,1,1,45.02,53.37,Piso
68938.24,1,1,1,41.89,51.6,Piso
142850.5,0,1,2,54.54,68.73,Piso
135794,0,2,2,56.25,70.62,Piso
142037,0,2,2,56.25,74.35,Piso
197012.4,0,?,?,?,?,Adosado
197012.4,0,?,?,?,?,Adosado
197012.4,0,?,?,?,?,Adosado
71644.97,0,1,2,?,76,Adosado
72366.98,0,1,2,?,78,Adosado
74972.81,0,1,2,?,80,Adosado
152010,?,2,2,53.32,67.56,Piso
142509,0,1,3,?,111,Adosado
145228,0,2,2,?,?,Adosado
152163,0,2,2,?,?,Adosado
107039.09,0,1,3,?,111,Adosado
107457.65,0,1,3,?,112,Adosado
151047,0,2,2,?,?,Adosado
98809.97,0,1,2,?,44.51,Piso
125345.4,0,1,2,?,57.41,Piso
124215.28,0,1,2,?,54.7,Piso
155430,?,2,2,53.19,69.08,Piso
126236.98,0,1,2,?,54.83,Piso
97041.6,0,1,2,?,57.92,Piso
96656.62,0,1,2,?,43.54,Piso
151190.82,0,1,2,?,50.05,Piso
72456.25,0,1,2,?,45.14,Piso
149605.8,0,1,2,?,44.51,Piso
149605.8,0,1,2,?,57.41,Piso
117258.6,0,1,2,?,58.65,Piso
149605.8,0,1,2,?,54.83,Piso
119280.3,0,1,2,?,57.92,Piso
94503.27,0,1,2,?,42.57,Piso
111108.5,0,1,2,?,50.05,Piso
97944.19,0,1,2,?,44.12,Piso
294420.94,0,3,4,?,?,Adosado
289345.1,0,2,3,?,?,Adosado
136496.61,0,2,2,90.66,108.9,Apartamento
126872.5,0,2,2,85.82,97.28,Apartamento
140940.18,0,2,2,84.62,121.69,Apartamento
141184.24,0,2,2,90.76,115.95,Apartamento
146400.82,0,2,2,84,108.05,Apartamento
145207.57,0,2,2,82.8,106.85,Apartamento
152920.18,0,2,2,79.37,113.34,Apartamento
139194.9,0,2,2,87.31,103.42,Apartamento
110992.42,0,2,2,86.26,92.3,Apartamento
126733.55,0,2,2,?,?,Apartamento
112184.88,0,2,2,78.97,81.76,Apartamento
131607.45,0,2,2,85.82,106.64,Apartamento
130054.57,0,2,2,85.05,105.24,Apartamento
131378.55,0,2,2,85.82,106.64,Apartamento
155430,?,2,2,53.19,69.08,Piso
145079.05,0,2,2,83.87,107.75,Apartamento
153207.09,0,2,2,83.57,114.29,Apartamento
147546.91,0,2,2,83.09,109.96,Apartamento
114467.13,0,2,2,80.66,83.47,Apartamento
123881.59,0,2,2,90.57,97.61,Apartamento
114063.54,0,2,2,80.66,83.47,Apartamento
131613.55,0,2,2,85.82,106.65,Apartamento
126796.56,0,2,2,81.87,102.7,Apartamento
126380.93,0,2,2,81.87,102.7,Apartamento
144237.07,0,2,2,83.18,107.06,Apartamento
150148.79,0,2,2,79.25,111.49,Apartamento
149329.57,0,2,2,79.25,111.49,Apartamento
143824.45,0,2,2,83.18,107.06,Apartamento
84519.73,0,1,1,56.99,64.03,Apartamento
85511.43,0,1,1,57.43,64.47,Apartamento
139101.31,0,2,2,90.69,115.02,Apartamento
123036.67,0,2,2,78.75,100.63,Apartamento
133794.27,0,2,2,87.02,109.74,Apartamento
132353.06,0,2,2,75.2,99.21,Apartamento
114814.78,0,2,2,81.76,88.8,Apartamento
132523.45,0,2,2,92.3,99.34,Apartamento
113330.64,0,2,2,80.64,87.68,Apartamento
143884.04,0,2,2,86.6,112.74,Apartamento
142458.24,0,2,2,85.82,112.59,Apartamento
142458.24,0,2,2,85.82,112.59,Apartamento
141134.27,0,2,2,85.05,111.19,Apartamento
142092.17,0,2,2,85.52,112.29,Apartamento
141392.05,0,2,2,85.82,112.59,Apartamento
152365.85,0,2,2,83.87,107.75,Apartamento
160346.31,0,2,2,83.57,114.29,Apartamento
?,?,2,2,53.71,67.78,Piso
157758.21,0,2,2,83.09,109.96,Apartamento
150878,0,2,2,83.87,107.75,Apartamento
150878,0,2,2,83.87,107.75,Apartamento
153574.76,0,2,2,83.09,109.96,Apartamento
159752.97,0,2,2,83.57,114.29,Apartamento
150676.2,0,2,2,83.87,107.75,Apartamento
90763.48,0,1,1,59.79,61.98,Apartamento
90229.41,0,1,1,59.79,61.98,Apartamento
127227.49,0,2,2,80.7,103.9,Apartamento
144640.51,0,2,2,78.88,106.99,Apartamento
144860.37,0,2,2,78.88,106.99,Apartamento
114814.78,0,2,2,81.76,88.8,Apartamento
132523.45,0,2,2,92.3,99.34,Apartamento
113330.64,0,2,2,80.64,87.68,Apartamento
132239.94,0,2,2,85.82,112.59,Apartamento
135504.12,0,2,2,85.52,112.29,Apartamento
143884.04,0,2,2,86.6,112.74,Apartamento
142458.24,0,2,2,85.82,112.59,Apartamento
142092.17,0,2,2,85.52,112.29,Apartamento
141392.05,0,2,2,85.82,112.59,Apartamento
157758.21,0,2,2,83.09,109.96,Apartamento
150878,0,2,2,83.87,107.75,Apartamento
153574.76,0,2,2,83.09,109.96,Apartamento
150676.2,0,2,2,83.87,107.75,Apartamento
155610,?,1,2,56.16,74.1,Piso
155430,?,2,2,53.19,69.08,Piso
152010,?,2,2,53.32,67.56,Piso
?,?,1,2,54.95,68.35,Piso
155610,?,1,2,56.16,74.1,Piso
93475.33,1,2,2,?,75.91,Piso
93475.33,0,2,2,?,75.91,Piso
93475.33,0,2,2,?,75.91,Piso
93475.33,1,2,2,?,?,Piso
154602,?,2,2,55.77,73.62,Piso
156114,?,2,2,56.25,74.34,Piso
?,?,1,2,56.16,74.1,Piso
131581.53,1,2,3,?,123.86,Piso
115094.56,1,2,3,?,107.42,Piso
112874.76,1,2,3,?,105.8,Piso
112556.52,1,1,2,?,93.17,Piso
135910.57,1,2,3,?,128.88,Piso
119876.64,1,2,3,?,107.42,Piso
120057.68,1,2,3,?,111.26,Piso
71605.96,1,1,2,?,69.46,Piso
111458.38,1,1,2,?,88.38,Piso
106288.99,1,1,2,?,83.83,Piso
135343.98,1,2,3,?,128.88,Piso
119254.55,1,2,3,?,112.35,Piso
118217.71,1,2,3,?,111.26,Piso
70930.97,1,1,2,?,69.46,Piso
112301.27,1,1,2,?,92.13,Piso
112070.26,1,1,2,?,88.88,Piso
163825.69,1,2,3,?,162.6,Piso
128380.32,1,2,3,?,121.18,Piso
195634.36,1,2,3,?,?,Piso
119345.76,1,2,3,?,111.61,Piso
147094,0,2,3,?,106,Adosado
147094,0,2,3,?,106,Adosado
147094,0,2,3,?,106,Adosado
147094,0,2,3,?,106,Adosado
147094,0,2,3,?,106,Adosado
?,?,2,2,56.25,70.62,Piso
147094,0,2,3,?,106,Adosado
147094,0,2,3,?,106,Adosado
?,?,2,2,54.83,71.48,Piso
?,?,2,2,53.32,67.56,Piso
140590.3,0,1,2,67.55,90.89,Piso
157506.3,0,2,3,81.1,106.74,Piso
136108.8,0,1,2,67.55,90.89,Piso
154968.3,0,2,3,81.1,108.03,Piso
153928.3,0,?,?,81.1,107.23,Piso
135560.1,0,1,2,67.65,91.28,Piso
133464.6,0,1,2,67.55,89.65,Piso
154120.1,0,?,?,81.1,108.38,Piso
135533.1,0,1,2,67.65,91.28,Piso
152001.1,0,2,3,81.1,106.75,Piso
133332.6,0,1,2,67.55,89.65,Piso
151590.1,0,2,3,81.1,106.75,Piso
88672.5,0,1,1,45.5,58.17,Piso
145494.5,0,2,3,80.2,105.76,Piso
124841.2,0,1,2,66.75,89.63,Piso
144882.5,0,2,3,80.2,105.76,Piso
128292.5,0,?,?,67.55,89.63,Piso
144270.5,0,2,3,80.2,105.76,Piso
124738.5,0,1,2,66.75,90.06,Piso
172001.8,0,2,3,?,98.08,Piso
415620,?,4,4,232.84,277.08,Chalet
172913.62,0,2,3,?,?,Piso
144664.58,0,2,3,?,82.5,Piso
172913.62,0,2,3,?,98.61,Piso
67853.08,0,1,3,65.59,81.66,Piso
101437.78,0,1,4,86.81,107.42,Piso
46987.73,?,1,1,40.58,55.56,Piso
52467.69,?,1,1,46.97,63.58,Piso
93501.16,?,2,3,74.57,97.83,Piso
69840,?,2,3,76.9,105.12,Piso
63900.26,?,2,3,71.41,97.11,Piso
86308.45,?,2,3,66.67,88.72,Piso
69987.47,?,1,3,79.68,106.66,Piso
395309.36,0,3,4,205.8,239.15,Adosado
395309.36,0,3,4,205.8,239.15,Adosado
395309.36,0,3,4,205.8,239.15,Adosado
?,0,3,4,209.75,251.08,Adosado
393821.68,0,3,4,204.25,238.25,Adosado
393821.68,0,3,4,204.25,238.25,Adosado
393821.68,0,3,4,204.25,238.25,Adosado
393821.68,0,3,4,204.25,238.25,Adosado
210248.28,0,3,3,?,214.74,Adosado
62152.99,0,1,3,102.08,116,Casa
27129.66,?,?,?,?,31,Casa
?,?,?,?,?,?,Piso
82739.43,0,1,2,82.95,104.95,Piso
110433.94,0,1,1,41.4,54,Piso
114019.03,0,1,1,41.4,54,Piso
175641.07,0,2,2,62.9,84.5,Piso
65789.02,1,1,2,46.4,55.2,Piso
91009.64,1,1,2,67.6,76.4,Piso
64241.55,1,1,2,42.7,48.25,Piso
76907.06,1,1,2,55.75,62.6,Piso
69300.61,1,2,2,58.2,63.84,Piso
96941.99,1,1,2,68.3,77.75,Piso
94189.17,1,1,2,67.6,76.4,Piso
79132.55,1,1,2,55.75,62.6,Piso
160893.98,?,3,4,112.73,139.28,Adosado
84236.93,0,1,1,?,43.78,Piso
129460.3,0,1,2,?,?,Piso
114174.75,0,1,2,?,?,Piso
77828.31,0,1,1,?,43.78,Piso
117020.02,0,2,2,?,?,Piso
115357.35,0,2,2,?,?,Piso
266750.51,0,2,2,?,153,Piso
174695.17,0,2,2,?,98,Piso
185320.06,?,?,?,102.73,117.16,Piso
172919.99,0,2,2,?,98,Piso
331487.28,?,3,3,?,243,Adosado
100937.23,0,2,3,?,113,Piso
98820.45,0,2,3,?,109,Piso
101967.2,0,2,3,?,113,Piso
76113.86,0,1,2,?,81,Piso
99818.64,0,2,3,?,109,Piso
102997.17,0,2,3,?,113,Piso
76860.07,0,1,2,?,81,Piso
111895.19,0,2,3,?,122,Piso
117272.81,0,2,3,?,128,Piso
92225.82,0,3,4,?,?,Adosado
58637.65,0,1,2,?,?,Atico
78967.9,0,2,3,?,?,Atico
83953.79,0,2,3,?,?,Atico
65976.3,0,?,2,?,90,Adosado
86757.3,0,?,?,?,?,Piso
40235.05,0,1,1,?,?,Piso
57972.51,0,1,2,?,?,Piso
78001.84,0,2,2,?,?,Piso
86405.11,0,3,2,?,?,Piso
93000.25,1,?,?,?,?,Piso
69521.77,1,?,?,?,?,Piso
63795.87,1,?,?,?,?,Piso
128156.02,?,1,3,105.09,130.34,Adosado
173957.83,?,2,3,181.29,221.92,Adosado
89647.83,0,2,3,?,?,Casa
?,0,2,3,?,?,Piso
199586.91,0,1,1,51.55,72.97,Piso
238934.75,0,2,2,64.18,90.85,Piso
238934.75,0,2,2,64.18,90.85,Piso
?,0,2,3,98.89,139.98,Piso
242143.34,0,2,2,65.04,92.07,Piso
242143.34,0,2,2,65.04,92.07,Piso
291880.11,0,2,3,82.87,117.3,Piso
184518.34,0,1,1,47.81,67.68,Piso
238693.42,0,2,2,65.59,92.99,Piso
238693.42,0,2,2,65.69,92.99,Piso
236819.6,0,2,2,65.17,92.26,Piso
188089.84,0,1,1,48.74,68.99,Piso
184000.34,0,1,1,47.68,67.49,Piso
238693.42,0,2,2,65.69,92.99,Piso
238693.42,0,2,2,65.69,92.99,Piso
236819.6,0,2,2,65.17,92.26,Piso
187326.47,0,1,1,48.54,68.71,Piso
238693.42,0,2,2,65.69,92.99,Piso
238693.42,0,2,2,65.69,92.99,Piso
236819.6,0,2,2,65.17,92.26,Piso
187326.47,0,1,1,48.54,68.71,Piso
287799.27,0,2,2,81.71,115.66,Piso
167829.24,0,2,3,142.05,170.46,Adosado
160572.12,0,2,3,142.84,171.41,Adosado
162941.01,0,2,3,142.05,170.46,Adosado
162941.01,0,2,3,142.05,170.46,Adosado
158933.63,0,2,3,142.84,171.41,Adosado
159682.19,0,2,3,142.05,170.46,Adosado
168764.57,0,2,3,142.84,171.41,Adosado
158933.63,0,2,3,142.84,171.41,Adosado
159682.19,0,2,3,142.05,170.46,Adosado
162941.01,0,2,3,142.05,170.46,Adosado
159682.19,0,2,3,142.05,170.46,Adosado
159682.19,0,2,3,142.05,170.46,Adosado
158933.63,0,2,3,142.84,171.41,Adosado
158933.63,0,2,3,142.84,171.41,Adosado
161311.6,0,2,3,142.05,170.46,Adosado
158933.63,0,2,3,142.84,171.41,Adosado
161311.6,0,2,3,142.05,170.46,Adosado
161311.6,0,2,3,142.05,170.46,Adosado
158933.63,0,2,3,142.84,171.41,Adosado
158933.63,0,2,3,142.84,171.41,Adosado
158052.78,0,2,3,142.05,170.46,Adosado
158933.63,0,2,3,142.84,171.41,Adosado
158933.63,0,2,3,142.84,171.41,Adosado
159682.19,0,2,3,142.05,170.46,Adosado
158933.63,0,2,3,142.84,171.41,Adosado
158933.63,0,2,3,142.84,171.41,Adosado
158052.78,0,2,3,142.05,170.46,Adosado
167829.24,0,2,3,142.05,170.46,Adosado
166199.83,0,2,3,142.05,170.46,Adosado
67642.72,1,1,2,55.55,74.39,Piso
65150.96,1,1,2,53.5,72.23,Piso
65468.05,1,1,2,55.43,74.83,Piso
83450.19,1,1,1,73.47,99.18,Piso
62574.9,1,1,1,51.4,69.39,Piso
81187.65,1,1,1,71.48,96.5,Piso
64741.14,1,1,2,54.8,73.98,Piso
63839.51,1,1,2,52.42,70.56,Piso
138601.77,0,2,3,169.1,190.35,Adosado
139382.63,0,2,3,66.45,85,Casa
118546.06,0,1,3,105.02,139.84,Casa
147256.76,0,2,3,99.85,121.7,Casa
108928,0,2,3,94.33,117.76,Piso
87209.93,0,2,2,67.91,90.35,Piso
69552.21,0,1,2,46.99,63.05,Piso
68704.66,0,1,2,48.62,63.91,Piso
60417.63,0,1,1,36.68,48.07,Piso
63978.64,0,1,1,?,?,Piso
59009.28,0,1,1,?,?,Piso
122581.05,0,1,3,?,148,Casa
41998.56,0,?,?,260,260,Casa
135625.34,0,?,?,104.3,185.6,Casa
388273.02,0,?,?,225.39,225.39,Chalet
91682.05,1,1,3,?,?,Piso
242352,0,2,3,112.2,141.04,Piso
?,1,3,1,86.36,93,Atico
95892.25,0,?,?,43.03,54.1,Piso
254859.26,0,3,6,?,439,Casa
241836.76,0,?,?,?,294.7,Casa
205734.46,1,2,2,?,99,Atico
206245.92,1,2,2,?,99,Atico
234022.61,0,?,3,97,97,Duplex
110095.79,0,2,2,66.25,77,Piso
158101,0,1,3,?,?,Piso
120651.38,1,1,1,?,56,Piso
142022,1,1,2,?,70,Piso
62037.28,0,1,2,?,76,Piso
104486.08,0,1,4,?,136,Piso
97493.78,0,?,?,40.27,49.57,Piso
105385,0,1,2,?,?,Piso
102495,0,1,2,?,?,Piso
110182,0,2,2,?,?,Piso
116550,0,2,2,?,?,Piso
122581,0,2,2,?,?,Piso
129626,0,2,2,?,?,Piso
61319.43,0,1,3,76.41,83,Casa
212242.03,0,3,4,220.27,275.34,Adosado
212307.27,0,3,4,221.4,276.75,Adosado
123608.36,0,?,?,161.11,183.3,Adosado
123608.36,0,4,3,161.11,183.3,Adosado
50653.62,0,2,2,53.75,59.05,Piso
104000,0,2,3,69.2,79.31,Piso
107500,0,2,3,69.2,79.26,Piso
41870.57,0,1,1,31.45,42.5,Piso
60637.36,1,1,1,44.1,49.2,Piso
62889.42,0,2,2,53.75,59.05,Piso
39657.58,0,1,1,31.45,42.5,Piso
39062.55,0,1,1,31.45,42.5,Piso
299322.46,0,3,4,?,204.92,Adosado
?,0,4,4,?,375.75,Casa
33735.91,0,1,3,129.33,132.92,Casa
168667.4,1,2,3,61.1,79.45,Duplex
100334.73,1,1,2,?,79,Piso
99362.97,1,1,2,?,81,Piso
84663.37,1,1,3,?,126,Piso
75843.44,1,1,2,?,123,Piso
88390.42,1,1,3,?,85.91,Piso
199669.69,0,3,4,171.61,197,Adosado
199669.69,0,3,4,171.61,197,Adosado
150702,0,?,?,?,?,Adosado
199669.69,0,3,4,171.61,197,Adosado
199669.69,0,3,4,171.61,197,Adosado
199669.69,0,2,4,171.61,197,Adosado
199669.69,0,3,4,171.61,197,Adosado
150702,0,2,3,?,?,Adosado
199669.69,0,2,4,171.61,197,Adosado
199669.69,0,3,4,171.61,197,Adosado
80616.12,0,?,?,49.6,62,Piso
60170.18,1,1,1,50.36,57.93,Piso
101326.98,1,2,3,108.11,126.49,Piso
88348.44,1,1,1,50,62.5,Piso
54912.41,1,1,1,47,54.05,Piso
79220.24,1,2,3,82.92,93.4,Piso
47594.79,0,1,2,?,92.86,Piso
41526.27,0,1,2,73.3,81.02,Piso
42418.09,0,1,2,75.37,82.76,Piso
66852.27,0,2,3,100.77,104.04,Piso
41751.78,0,1,2,81.29,81.46,Piso
41526.27,0,1,2,73.36,81.02,Piso
47594.79,0,1,2,89.13,92.86,Piso
66852.27,0,2,3,?,104.06,Piso
41751.78,0,1,2,81.29,81.46,Piso
42418.09,0,1,2,?,82.76,Piso
32306.77,0,?,?,?,?,Piso
47594.79,0,1,2,89.13,92.86,Piso
32622.42,0,?,?,?,?,Piso
88965.46,0,1,2,76.5,88.8,Piso
32622.42,0,?,?,?,?,Piso
206951.12,0,2,4,?,172,Piso
206951.12,0,2,4,?,172,Piso
32437.15,0,?,?,?,?,Piso
53558.81,0,?,?,?,?,Piso
33013.56,0,?,?,?,?,Piso
33103.56,0,?,?,?,?,Piso
32437.15,0,?,?,?,?,Piso
32306.77,0,?,?,?,?,Piso
33013.56,0,?,?,?,?,Piso
32622.42,0,?,?,?,?,Piso
32437.15,0,?,?,?,?,Piso
32306.77,0,?,?,?,?,Piso
35974.61,0,?,?,?,?,Piso
66852.27,0,2,3,?,104.06,Piso
92272.62,0,1,2,78.6,92.1,Piso
41526.27,0,1,2,?,81.02,Piso
41751.78,0,1,2,?,81.46,Piso
109097.64,1,2,3,?,106.4,Piso
98488.5,0,1,2,?,91.53,Piso
116067.93,0,1,2,?,91.53,Piso
113774.1,0,1,2,?,91.53,Piso
95832.84,0,1,2,?,91.53,Piso
148247.58,0,2,3,?,106.41,Piso
